# Injured,# Killed,Address,City Or County,Incident Date,Incident ID,Operations,State,Full Address,Latitude,Longitude
3,1,Third Ave and Redbud St,Pine Bluff,2014-07-26,166970.0,,Arkansas,"Third Ave and Redbud St Pine Bluff, Arkansas",34.2164387,-92.0533669
0,5,35 Water Street,Saco,2014-07-26,164513.0,,Maine,"35 Water Street Saco, Maine",43.4979561,-70.4487735
8,0,Royal Street,Sylvester,2014-07-26,163930.0,,Georgia,"Royal Street Sylvester, Georgia",31.5306196,-83.8221032
6,1,700 South California Avenue,Chicago,2014-07-25,163874.0,,Illinois,"700 South California Avenue Chicago, Illinois",41.872696,-87.6962999
4,0,700 block of Hickory St,Braddock,2014-07-23,162687.0,,Pennsylvania,"700 block of Hickory St Braddock, Pennsylvania",40.4057463,-79.86131809999999
6,0,36 Welland Avenue,Irvington,2014-07-21,161302.0,,New Jersey,"36 Welland Avenue Irvington, New Jersey",40.7171709,-74.22881869999999
4,0,300 block of Foote Park Lane,Memphis,2014-07-21,162008.0,,Tennessee,"300 block of Foote Park Lane Memphis, Tennessee",35.1328562,-90.0452121
3,1,5103 block of Bunkum Rd,East Saint Louis,2014-07-20,160998.0,,Illinois,"5103 block of Bunkum Rd East Saint Louis, Illinois",38.6234256,-90.0961257
3,1,Rancho Drive 3400 block ,Las Vegas,2014-07-20,161063.0,,Nevada,"Rancho Drive 3400 block  Las Vegas, Nevada",36.2202574,-115.2148405
4,0,1300 North Mason Avenue,Chicago,2014-07-19,160488.0,,Illinois,"1300 North Mason Avenue Chicago, Illinois",41.90395059999999,-87.7745077
4,1,Fulton Avenue ,Sacramento,2014-07-14,158387.0,,California,"Fulton Avenue  Sacramento, California",38.6042426,-121.401552
5,0,12600 Renton Avenue South ,Skyway,2014-07-13,158306.0,,Washington,"12600 Renton Avenue South  Skyway, Washington",47.4917411,-122.2393177
5,0,84 West Park Place,Stamford,2014-07-13,158589.0,,Connecticut,"84 West Park Place Stamford, Connecticut",41.053512,-73.54133089999999
4,0,1700 block of Lincoln Road NE,Washington,2014-07-13,159291.0,,District of Columbia,"1700 block of Lincoln Road NE Washington, District of Columbia",38.9126684,-77.00855190000001
2,3,1700 block of Summit Avenue,Pasadena,2014-07-12,157857.0,,California,"1700 block of Summit Avenue Pasadena, California",34.1750698,-118.1473213
3,1,5200 West Quincy Street,Chicago,2014-07-11,157580.0,,Illinois,"5200 West Quincy Street Chicago, Illinois",41.8776894,-87.7554189
1,6,711 Leaflet Ln,Spring,2014-07-09,156670.0,,Texas,"711 Leaflet Ln Spring, Texas",30.04083199999999,-95.44201090000001
5,0,35 March Street,Providence,2014-07-08,156468.0,,Rhode Island,"35 March Street Providence, Rhode Island",41.84164699999999,-71.424938
4,0,KY 194E,Stopover,2014-07-07,162305.0,,Kentucky,"KY 194E Stopover, Kentucky",37.5157434,-82.09127199999999
4,1,312  E Baseline Street ,San Bernardino,2014-07-07,155943.0,,California,"312  E Baseline Street  San Bernardino, California",34.1217089,-117.2782089
2,2,NW 20th Ave and NW 62nd St,Miami,2014-07-06,156125.0,,Florida,"NW 20th Ave and NW 62nd St Miami, Florida",25.8315384,-80.22998299999999
4,0,4600 block of Natural Bridge Avenue,Saint Louis,2014-07-06,155412.0,,Missouri,"4600 block of Natural Bridge Avenue Saint Louis, Missouri",38.6716102,-90.24181709999999
4,0,100 block of Erb Street,Buffalo,2014-07-06,155755.0,,New York,"100 block of Erb Street Buffalo, New York",42.9208747,-78.8001941
6,0,1700 Almeda-Genoa,Houston,2014-07-05,154803.0,,Texas,"1700 Almeda-Genoa Houston, Texas",29.612063,-95.395748
7,0,861 W. 36th Street,Norfolk,2014-07-05,154834.0,,Virginia,"861 W. 36th Street Norfolk, Virginia",36.8782321,-76.2974404
4,1,333 SE 122ND Ave,Portland,2014-07-05,154971.0,,Oregon,"333 SE 122ND Ave Portland, Oregon",45.5199441,-122.5380275
7,0,Broad Ripple Avenue,Indianapolis,2014-07-05,154721.0,,Indiana,"Broad Ripple Avenue Indianapolis, Indiana",39.8686303,-86.1313339
5,0,4700 Piggott Avenue,Centreville,2014-07-05,158055.0,,Illinois,"4700 Piggott Avenue Centreville, Illinois",38.5800536,-90.1232191
5,0,1722 Thurgood Street,Norfolk,2014-07-04,154844.0,,Virginia,"1722 Thurgood Street Norfolk, Virginia",36.8263581,-76.2633206
5,0,1400 block of West Congress Street,Chester,2014-07-02,156834.0,,Pennsylvania,"1400 block of West Congress Street Chester, Pennsylvania",39.840613,-75.3863327
3,1,Scottsdale Circle,Lexington,2014-06-30,153275.0,,Kentucky,"Scottsdale Circle Lexington, Kentucky",38.075951,-84.4780529
9,1,700 block of Bourbon St,New Orleans,2014-06-29,152468.0,,Louisiana,"700 block of Bourbon St New Orleans, Louisiana",29.95860729999999,-90.0654568
4,0,2800 block of Dayton,Saint Louis,2014-06-29,153648.0,,Missouri,"2800 block of Dayton Saint Louis, Missouri",38.641863,-90.216016
5,1,1100 block of North Vermont Avenue,Los Angeles,2014-06-29,152693.0,,California,"1100 block of North Vermont Avenue Los Angeles, California",34.0912202,-118.2913512
7,0,5500 Cedar Point Way,Antioch,2014-06-28,152960.0,,California,"5500 Cedar Point Way Antioch, California",37.9570006,-121.7575243
4,0,Fifth Avenue and West 139th Street,Manhattan,2014-06-28,153578.0,,New York,"Fifth Avenue and West 139th Street Manhattan, New York",40.8153398,-73.93575799999999
3,1,1600 block of Cathy Street,San Diego,2014-06-27,152722.0,,California,"1600 block of Cathy Street San Diego, California",32.5872545,-117.0946296
5,0,24th and Locust,Milwaukee,2014-06-26,151659.0,,Wisconsin,"24th and Locust Milwaukee, Wisconsin",43.0714769,-87.9423791
2,2,Grand St,Detroit,2014-06-26,157018.0,,Michigan,"Grand St Detroit, Michigan",42.3936105,-83.1258155
5,0,Midland Street,Lowell,2014-06-25,151475.0,,Massachusetts,"Midland Street Lowell, Massachusetts",42.6235027,-71.32692829999999
7,2,Northwest 12th Avenue and 65th Street,Miami,2014-06-24,150299.0,,Florida,"Northwest 12th Avenue and 65th Street Miami, Florida",25.8343478,-80.2169445
3,1,Windsor Avenue,Windsor,2014-06-22,154136.0,,California,"Windsor Avenue Windsor, California",38.5478719,-122.8189032
4,0,Florida Avenue and U Street NW,Washington,2014-06-21,149954.0,,District of Columbia,"Florida Avenue and U Street NW Washington, District of Columbia",38.9170225,-77.0411951
5,0,2119 East Alcy Road,Memphis,2014-06-21,150344.0,,Tennessee,"2119 East Alcy Road Memphis, Tennessee",35.0779873,-89.99202629999999
4,0,6600 block of Greig Street,Seat Pleasant,2014-06-20,157013.0,,Maryland,"6600 block of Greig Street Seat Pleasant, Maryland",38.9001431,-76.9058536
4,0,5100 Clinton Drive,Kokomo,2014-06-15,146565.0,,Indiana,"5100 Clinton Drive Kokomo, Indiana",40.4368037,-86.1251637
4,0,200 Berry Street,Park Forest,2014-06-15,146586.0,,Illinois,"200 Berry Street Park Forest, Illinois",41.5015419,-87.6787044
1,3,8600 block of South Figueroa Street,Los Angeles,2014-06-13,149706.0,,California,"8600 block of South Figueroa Street Los Angeles, California",33.9596113,-118.282285
6,0,Rosa Parks Boulevard and Godwin Avenue,Paterson,2014-06-09,156245.0,,New Jersey,"Rosa Parks Boulevard and Godwin Avenue Paterson, New Jersey",40.9206769,-74.15908189999999
4,1,611 Hardin Street,Opp,2014-06-08,144565.0,,Alabama,"611 Hardin Street Opp, Alabama",31.27251889999999,-86.253191
5,1,Tish Lane,Moncks Corner,2014-06-07,143723.0,,South Carolina,"Tish Lane Moncks Corner, South Carolina",33.1714215,-80.13136999999999
3,1,10811 W. Ten Mile Rd.,Oak Park,2014-06-07,143979.0,,Michigan,"10811 W. Ten Mile Rd. Oak Park, Michigan",42.4742091,-83.1719483
3,1,4900 West West End Avenue,Chicago,2014-06-04,142822.0,,Illinois,"4900 West West End Avenue Chicago, Illinois",41.8832704,-87.74818619999999
4,1,Auburn Avenue,Atlanta,2014-06-03,142818.0,,Georgia,"Auburn Avenue Atlanta, Georgia",33.7555132,-84.3774612
7,0,2660 E. 79th St,Chicago,2014-06-02,142076.0,,Illinois,"2660 E. 79th St Chicago, Illinois",41.7521292,-87.5591115
5,1,West Ferdinand Street and North Lavergne Avenue ,Chicago,2014-06-01,141382.0,,Illinois,"West Ferdinand Street and North Lavergne Avenue  Chicago, Illinois",41.889518,-87.75049349999999
4,0,6500 46th Street,Sacramento,2014-06-01,141792.0,,California,"6500 46th Street Sacramento, California",38.5084009,-121.4524046
3,1,800 block of West Victoria St,San Bernardino,2014-05-31,153532.0,,California,"800 block of West Victoria St San Bernardino, California",34.1111328,-117.3008869
3,1,2100 block of Joffre Avenue,Toledo,2014-05-25,139281.0,,Ohio,"2100 block of Joffre Avenue Toledo, Ohio",41.6616563,-83.58644269999999
4,0,Strathmoor Street,Detroit,2014-05-24,138567.0,,Michigan,"Strathmoor Street Detroit, Michigan",42.397021,-83.187569
1,3,Ocean Boulevard near First Avenue North,Myrtle Beach,2014-05-24,138645.0,,South Carolina,"Ocean Boulevard near First Avenue North Myrtle Beach, South Carolina",33.818482,-78.671414
8,4,840 Embarcadero Del Norte,Goleta (Isla Vista),2014-05-23,138282.0,,California,"840 Embarcadero Del Norte Goleta (Isla Vista), California",34.4142392,-119.8550772
7,1,6200 block of Eads Street,New Orleans,2014-05-23,140185.0,,Louisiana,"6200 block of Eads Street New Orleans, Louisiana",30.0227315,-90.0507377
2,2,9541 Flower Street,Bellflower,2014-05-23,138370.0,,California,"9541 Flower Street Bellflower, California",33.8821979,-118.1303257
3,1,4500 block of Village Fair Drive,Dallas,2014-05-21,142123.0,,Texas,"4500 block of Village Fair Drive Dallas, Texas",32.694118,-96.82677299999999
7,0,1643 Cleveland Rd,Sandusky,2014-05-18,135904.0,,Ohio,"1643 Cleveland Rd Sandusky, Ohio",41.4429533,-82.6858494
3,1,84000 block of Pedro Drive,Coachella,2014-05-17,136567.0,,California,"84000 block of Pedro Drive Coachella, California",33.6851422,-116.1887573
5,0,2200 block of Adams Place NE,Washington,2014-05-17,136163.0,,District of Columbia,"2200 block of Adams Place NE Washington, District of Columbia",38.9192532,-76.97487989999999
5,0,Panther Trail and Childress Drive,Atlanta,2014-05-13,134823.0,,Georgia,"Panther Trail and Childress Drive Atlanta, Georgia",33.698155,-84.486189
4,0,3400 West 24th Street,Chicago,2014-05-12,134591.0,,Illinois,"3400 West 24th Street Chicago, Illinois",41.8480692,-87.710006
7,0,2517 Shasta,Memphis,2014-05-11,134238.0,,Tennessee,"2517 Shasta Memphis, Tennessee",35.1687664,-89.97327949999999
6,1,3031 Guadalajara Way,Sacramento,2014-05-10,156823.0,,California,"3031 Guadalajara Way Sacramento, California",38.6240965,-121.5248455
3,1,1100 To Lani Farm Road,Stone Mountain,2014-05-10,134044.0,,Georgia,"1100 To Lani Farm Road Stone Mountain, Georgia",33.7621635,-84.2056446
3,2,Shamrock Dr,Decatur,2014-05-10,134052.0,,Georgia,"Shamrock Dr Decatur, Georgia",33.7308617,-84.2573284
3,1,500 West Erie Street,Chicago,2014-05-04,131697.0,,Illinois,"500 West Erie Street Chicago, Illinois",41.8938944,-87.64144089999999
4,0,12100 W 44th,Wheat Ridge,2014-05-04,132897.0,,Colorado,"12100 W 44th Wheat Ridge, Colorado",39.7774863,-105.1342557
4,4,2201 Moore Rd,Jonesboro,2014-05-03,131998.0,,Arkansas,"2201 Moore Rd Jonesboro, Arkansas",35.8183431,-90.6155684
4,0,7200 South Phillips Avenue,Chicago,2014-04-30,130933.0,,Illinois,"7200 South Phillips Avenue Chicago, Illinois",41.7644081,-87.5657674
6,1,1675 Airport Road,Kennesaw,2014-04-29,130232.0,,Georgia,"1675 Airport Road Kennesaw, Georgia",34.0087685,-84.6019546
5,0,Fourth Street,Troy,2014-04-27,129730.0,,New York,"Fourth Street Troy, New York",42.7213387,-73.6911982
3,2,2000 Chelsea Avenue,Memphis,2014-04-25,128871.0,,Tennessee,"2000 Chelsea Avenue Memphis, Tennessee",35.1734373,-89.9906671
3,1,6419 Brynhurst Avenue,Los Angeles,2014-04-22,173109.0,,California,"6419 Brynhurst Avenue Los Angeles, California",33.9810927,-118.3342778
6,0,1300 block of Jackson St,Montgomery,2014-04-20,127045.0,,Illinois,"1300 block of Jackson St Montgomery, Illinois",41.7302378,-88.3104317
2,2,2902 N. 32nd St.,Tampa,2014-04-20,127381.0,,Florida,"2902 N. 32nd St. Tampa, Florida",27.9693738,-82.4252178
5,0,6600 South Michigan Ave,Chicago,2014-04-20,127413.0,,Illinois,"6600 South Michigan Ave Chicago, Illinois",41.774825,-87.62309909999999
4,0,1909 19th St SE,Washington,2014-04-14,156828.0,,District of Columbia,"1909 19th St SE Washington, District of Columbia",38.8682455,-76.9773537
3,1,2100 block of Pauger Street,New Orleans,2014-04-12,125028.0,,Louisiana,"2100 block of Pauger Street New Orleans, Louisiana",29.9715019,-90.0607641
4,0,North 15th and H Streets,Richmond,2014-04-11,124146.0,,Indiana,"North 15th and H Streets Richmond, Indiana",39.838645,-84.88160599999999
1,3,Kellys Ferry Road and Kellys Ferry Place,Lookout Valley,2014-04-09,123891.0,,Tennessee,"Kellys Ferry Road and Kellys Ferry Place Lookout Valley, Tennessee",35.0246925,-85.3877316
4,0,300 North Sunset,Rockford,2014-04-09,124131.0,,Illinois,"300 North Sunset Rockford, Illinois",42.2787689,-89.1183927
4,0,500 block of South Alexander Street,New Orleans,2014-04-07,123008.0,,Louisiana,"500 block of South Alexander Street New Orleans, Louisiana",29.9732273,-90.10718639999999
4,0,90 Worthington St.,Springfield,2014-04-06,123666.0,,Massachusetts,"90 Worthington St. Springfield, Massachusetts",42.10316410000001,-72.5937223
4,0,Northwest 29th Street and Portland Avenue,Oklahoma City,2014-04-06,125863.0,,Oklahoma,"Northwest 29th Street and Portland Avenue Oklahoma City, Oklahoma",35.4987478,-97.583367
5,1,4300 W Wilcox Street,Chicago,2014-04-05,122136.0,,Illinois,"4300 W Wilcox Street Chicago, Illinois",41.879032,-87.733109
3,1,5400 block of W Palm Ln,Phoenix,2014-04-05,122612.0,,Arizona,"5400 block of W Palm Ln Phoenix, Arizona",33.4698464,-112.1756867
4,0,Orchid Street ,Fairfield,2014-04-05,122672.0,,California,"Orchid Street  Fairfield, California",38.278664,-122.036953
16,4,Motor Pool Road and Tank Destroyer Boulevard,Fort Hood,2014-04-02,121031.0,,Texas,"Motor Pool Road and Tank Destroyer Boulevard Fort Hood, Texas",31.1329784,-97.7944469
5,0,4300 Sunset Road,Charlotte,2014-03-30,120303.0,,North Carolina,"4300 Sunset Road Charlotte, North Carolina",35.3049935,-80.8562731
5,0,,Starkville,2014-03-30,120621.0,,Mississippi,,33.4503998,-88.81838719999999
3,1,2700 Majesty Drive,Arlington,2014-03-23,117818.0,,Texas,"2700 Majesty Drive Arlington, Texas",32.7548068,-97.06137749999999
7,0,Turk and Taylor,San Francisco,2014-03-23,117914.0,,California,"Turk and Taylor San Francisco, California",37.7832413,-122.4107898
3,1,601 Long Beach Boulevard,Long Beach,2014-03-23,172722.0,,California,"601 Long Beach Boulevard Long Beach, California",33.7743901,-118.1897511
4,0,7550 Dorchester Road,North Charleston,2014-03-21,117642.0,,South Carolina,"7550 Dorchester Road North Charleston, South Carolina",32.9035946,-80.0787343
1,3,S 4th St,Beaumont,2014-03-16,117591.0,,Texas,"S 4th St Beaumont, Texas",30.0588443,-94.1155643
4,0,4960 Highway 80 West ,Waynesboro,2014-03-16,125855.0,,Georgia,"4960 Highway 80 West  Waynesboro, Georgia",33.209855,-81.8474274
4,0,S. Second and Roebling Sts,Brooklyn,2014-03-14,115012.0,,New York,"S. Second and Roebling Sts Brooklyn, New York",40.7121669,-73.95906149999999
1,3,531 W State St,Fremont,2014-03-09,113156.0,,Ohio,"531 W State St Fremont, Ohio",41.348378,-83.11653199999999
6,0, 4900 block of West Race Avenue,Austin,2014-03-09,113247.0,,Texas," 4900 block of West Race Avenue Austin, Texas",41.890715,-87.74830899999999
3,1,1600 block of First Street,Richmond,2014-03-08,113255.0,,California,"1600 block of First Street Richmond, California",37.9280518,-122.3689462
6,0,4900 West Race Ave,Chicago,2014-03-08,113214.0,,Illinois,"4900 West Race Ave Chicago, Illinois",41.890715,-87.74830899999999
2,3,Law Street,Pelzer,2014-03-05,112415.0,,South Carolina,"Law Street Pelzer, South Carolina",34.6390534,-82.45249
4,1,Hamilton Avenue,Pittsburgh,2014-03-01,111095.0,,Pennsylvania,"Hamilton Avenue Pittsburgh, Pennsylvania",40.45535539999999,-79.9007297
4,0,7800 Gratiot Av.,Detroit,2014-03-01,111109.0,,Michigan,"7800 Gratiot Av. Detroit, Michigan",42.3779806,-83.01477849999999
1,5,Graceland Lane,Glade Spring,2014-02-25,109957.0,,Virginia,"Graceland Lane Glade Spring, Virginia",36.7844696,-81.784646
4,0,1200 block of W Papeete St,Wilmington,2014-02-22,109142.0,,California,"1200 block of W Papeete St Wilmington, California",33.7868812,-118.2778726
0,4,3400 block of South Parker,Indianapolis,2014-02-20,108691.0,,Indiana,"3400 block of South Parker Indianapolis, Indiana",39.7170274,-86.1139417
2,4,300 W 1st St,Alturas,2014-02-20,108649.0,,California,"300 W 1st St Alturas, California",41.4839452,-120.5452488
6,1,4500 block of Charlene Terrace,Orlando (Pine Hills),2014-02-16,107417.0,,Florida,"4500 block of Charlene Terrace Orlando (Pine Hills), Florida",28.5732194,-81.4408563
7,1,2600 block of South Harwood Street,Dallas,2014-02-16,107519.0,,Texas,"2600 block of South Harwood Street Dallas, Texas",32.76734,-96.7790179
5,0,Lafayette Street and East Tillman Road,Fort Wayne,2014-02-16,107673.0,,Indiana,"Lafayette Street and East Tillman Road Fort Wayne, Indiana",41.0171871,-85.1193708
4,1, 115 NW 25th St.,Fort Worth,2014-02-16,108659.0,,Texas," 115 NW 25th St. Fort Worth, Texas",32.7897485,-97.34992559999999
4,1,1187 S. Edgewood Ave.,Jacksonville,2014-02-16,107433.0,,Florida,"1187 S. Edgewood Ave. Jacksonville, Florida",30.3084697,-81.7134144
5,0,Sahara and Maryland ,Las Vegas,2014-02-15,107403.0,,Nevada,"Sahara and Maryland  Las Vegas, Nevada",36.1443428,-115.1371011
5,0,2220 block of Broadway,Gary,2014-02-12,106394.0,,Indiana,"2220 block of Broadway Gary, Indiana",41.57809640000001,-87.33714289999999
3,1,Constitution Park,Stockton,2014-02-12,106243.0,,California,"Constitution Park Stockton, California",37.9595498,-121.2774788
3,1,37th and International ,Oakland,2014-02-12,106481.0,,California,"37th and International  Oakland, California",37.77524710000001,-122.2208675
5,0,Northwest 41st Street and 9th Avenue ,Miami,2014-02-07,104721.0,,Florida,"Northwest 41st Street and 9th Avenue  Miami, Florida",40.6448359,-73.9962564
4,0,4600 block of Downman Road,New Orleans,2014-02-06,105010.0,,Louisiana,"4600 block of Downman Road New Orleans, Louisiana",30.0163355,-90.02180659999999
3,1,6740 N Clark St,Chicago,2014-02-05,104218.0,,Illinois,"6740 N Clark St Chicago, Illinois",42.0048278,-87.6731401
2,3,2100 block of Bridlewood Dr,Franklin,2014-02-03,103698.0,,Indiana,"2100 block of Bridlewood Dr Franklin, Indiana",39.5006693,-86.0450037
4,0,821 Word Plaza,Rocky Mount,2014-01-27,101301.0,,North Carolina,"821 Word Plaza Rocky Mount, North Carolina",35.9690182,-77.8189529
4,1,2nd Avenue South and South Main Street,Seattle,2014-01-27,113665.0,,Washington,"2nd Avenue South and South Main Street Seattle, Washington",47.6000368,-122.331575
4,1,S Union Ave and W 51st St,Chicago,2014-01-25,100434.0,,Illinois,"S Union Ave and W 51st St Chicago, Illinois",41.8016155,-87.6429023
4,0,600 block of Covenant Drive,Belle Glade,2014-01-25,100568.0,,Florida,"600 block of Covenant Drive Belle Glade, Florida",26.6868474,-80.67388869999999
3,2,Springfield Avenue ,Newark,2014-01-21,98836.0,,New Jersey,"Springfield Avenue  Newark, New Jersey",40.7298318,-74.2134631
4,0,8509 Rixlew Ln,Manassas,2014-01-20,104902.0,,Virginia,"8509 Rixlew Ln Manassas, Virginia",38.7724416,-77.5018772
5,2,H St NE and Martin Luther King Blvd,Ardmore,2014-01-16,97407.0,,Oklahoma,"H St NE and Martin Luther King Blvd Ardmore, Oklahoma",34.1763148,-97.1177499
